,states,actions,cnn_likelihood
0,"{'time_stamp': 0.0, 'cart_position': -0.0022051255220752117, 'cart_velocity': -0.03474939677066139, 'pole_angle': -0.0016142112503449643, 'pole_angular_velocity': 0.040158835999981865}",{'action': 'right'},0.0
1,"{'time_stamp': 0.02, 'cart_position': -0.0029001134574884397, 'cart_velocity': 0.16039566481423145, 'pole_angle': -0.000811034530345327, 'pole_angular_velocity': -0.2530329529150524}",{'action': 'right'},0.0
2,"{'time_stamp': 0.04, 'cart_position': 0.0003077998387961893, 'cart_velocity': 0.35552918739839384, 'pole_angle': -0.0058716935886463754, 'pole_angular_velocity': -0.5459715846513236}",{'action': 'left'},0.046877233335080204
3,"{'time_stamp': 0.06, 'cart_position': 0.007418383586764067, 'cart_velocity': 0.1604902273752334, 'pole_angle': -0.01679112528167285, 'pole_angular_velocity': -0.2551444558350597}",{'action': 'left'},0.058159059497841725
4,"{'time_stamp': 0.08, 'cart_position': 0.010628188134268735, 'cart_velocity': -0.03438800622580407, 'pole_angle': -0.021894014398374042, 'pole_angular_velocity': 0.03219532841769018}",{'action': 'left'},0.06606730820230844
5,"{'time_stamp': 0.1, 'cart_position': 0.009940428009752655, 'cart_velocity': -0.22918925629591344, 'pole_angle': -0.021250107830020237, 'pole_angular_velocity': 0.317890847149783}",{'action': 'left'},0.06606730820230844
6,"{'time_stamp': 0.12, 'cart_position': 0.005356642883834386, 'cart_velocity': -0.4240022005541141, 'pole_angle': -0.014892290887024578, 'pole_angular_velocity': 0.6037972261691231}",{'action': 'left'},0.06606730820230844
7,"{'time_stamp': 0.14, 'cart_position': -0.003123401127247896, 'cart_velocity': -0.6189127400454234, 'pole_angle': -0.0028163463636421155, 'pole_angular_velocity': 0.8917524438282147}",{'action': 'right'},0.06606730820230844
8,"{'time_stamp': 0.16, 'cart_position': -0.015501655928156364, 'cart_velocity': -0.4237526967710451, 'pole_angle': 0.01501870251292218, 'pole_angular_velocity': 0.5981855351583902}",{'action': 'right'},0.06606730820230844
9,"{'time_stamp': 0.18, 'cart_position': -0.023976709863577264, 'cart_velocity': -0.22884407715385352, 'pole_angle': 0.026982413216089983, 'pole_angular_velocity': 0.31027091055865136}",{'action': 'right'},0.06606730820230844
10,"{'time_stamp': 0.2, 'cart_position': -0.028553591406654335, 'cart_velocity': -0.034116742547433465, 'pole_angle': 0.03318783142726301, 'pole_angular_velocity': 0.026218097653079253}",{'action': 'right'},0.06606730820230844
11,"{'time_stamp': 0.22, 'cart_position': -0.029235926257603004, 'cart_velocity': 0.1605139382367371, 'pole_angle': 0.03371219338032459, 'pole_angular_velocity': -0.25581172752716586}",{'action': 'right'},0.06606730820230844
12,"{'time_stamp': 0.24, 'cart_position': -0.026025647492868263, 'cart_velocity': 0.3551387466512979, 'pole_angle': 0.028595958829781276, 'pole_angular_velocity': -0.5376735532308581}",{'action': 'right'},0.06606730820230844
13,"{'time_stamp': 0.26, 'cart_position': -0.018922872559842305, 'cart_velocity': 0.5498472306879363, 'pole_angle': 0.017842487765164117, 'pole_angular_velocity': -0.821210807223237}",{'action': 'left'},0.06606730820230844
14,"{'time_stamp': 0.28, 'cart_position': -0.007925927946083579, 'cart_velocity': 0.35448573533993966, 'pole_angle': 0.001418271620699376, 'pole_angular_velocity': -0.522969795527122}",{'action': 'left'},0.06606730820230844
15,"{'time_stamp': 0.3, 'cart_position': -0.0008362132392847853, 'cart_velocity': 0.15934385121126154, 'pole_angle': -0.009041124289843064, 'pole_angular_velocity': -0.2298402920124632}",{'action': 'left'},0.06606730820230844
16,"{'time_stamp': 0.32, 'cart_position': 0.0023506637849404458, 'cart_velocity': -0.035647743841211804, 'pole_angle': -0.013637930130092329, 'pole_angular_velocity': 0.0599770920774681}",{'action': 'left'},0.06606730820230844
17,"{'time_stamp': 0.34, 'cart_position': 0.0016377089081162097, 'cart_velocity': -0.2305715266940177, 'pole_angle': -0.012438388288542967, 'pole_angular_velocity': 0.3483261487456571}",{'action': 'left'},0.06606730820230844
18,"{'time_stamp': 0.36, 'cart_position': -0.002973721625764145, 'cart_velocity': -0.42551437720119734, 'pole_angle': -0.0054718653136298255, 'pole_angular_velocity': 0.6370610127169498}",{'action': 'right'},0.06606730820230844
19,"{'time_stamp': 0.38, 'cart_position': -0.011484009169788093, 'cart_velocity': -0.23031654719590575, 'pole_angle': 0.007269354940709172, 'pole_angular_velocity': 0.3426599306828184}",{'action': 'right'},0.06606730820230844
20,"{'time_stamp': 0.4, 'cart_position': -0.01609034011370621, 'cart_velocity': -0.03529876682190805, 'pole_angle': 0.014122553554365539, 'pole_angular_velocity': 0.05227816068729341}",{'action': 'right'},0.06606730820230844
